in0101	亦天凛	Yi 	Tianlin		in0101_1	A young man born with a special physique, who gathered all five elemental arts in one body. <br>Born in an unknown remote mining village. After his village was destroyed, he came to Jiangxi and stayed at the Wang Family in Zhongyan Village.	0	1	in0101		1.75		True		0
in11010	孙大夫	Doctor 	Sun		in0000	The doctor of Three Heroes Village is passionate and helpful, and often treat patients for free, but he often falls into financial difficulties because of this.	0	1	ar0322		1.75		False		1
in11011	酒铺老板娘	Zhao 	San Niang		in0001		1	1	ar0304		1.65		False		1
in11012	酒楼小二	Restaurant 	Server		in0000		0	1	ar0313		1.75		False		1
in11015	脸色发青的小二	Pale 	Server		in0000	The waiter in the restaurant with poor stomach, often turns blue.	0	1	ar0313		1.75		False		1
in11016	喝醉的粗工	Drunken 	Worker		in0000	The rough laborer in the village, whose wife ran off with someone because of his addiction to alcohol, but he seemed unconcerned about it.	0	1	ar0316		1.75		False		1
in11017	外地来的酒客	Patron 	From Afar		in0000	He often came from the provincial capital to drink in Three Heroes Village, as if to see Zhao Sanniang, but this wish never came true. He is familiar with Wulin affairs.	0	1	ar0312		1.75		False		1
in11018	江湖人士	Jianghu 	Person		in0000		0	1	ar0324		1.75		False		1
in11019	白脸书生	Tian 	Zhang Xun		in0000		0	1	ar0314		1.75		False		1
in11020	周姐姐	Zhou 	Tian		in0001	Zhou Xiaomei's elder sister, who moved to Three Heroes Village with her younger sister due to the death of both her parents.	1	1	ar0327		1.65		False		0
in11021	周小妹	Zhou 	Xiaolan		in0001	Zhou Tian's little sister, who is dependent on elder sister.	1	4	ar0338		1.4		False		0
in11022	欧阳贵	Ouyang 	Gui		in0000	The son of Ouyang Fu, has a restrained and kind personality. Although his father wants him to inherit the pawnshop business, he prefers to live in Three Heroes Village. He have a crush on Zhou Xiaolan.	0	4	ar0307		1.4		False		0
in11023	欧阳富	Ouyang 	Fu		in0000	Ouyang Gui's father, a wealthy man from the provincial capital, runs a pawnshop business and is proud to have started his bussiness from nothing.	0	1	ar0331		1.75		False		1
in11024	温如玉	Wen 	Ruyu		in0001	The wife of Ouyang Fu, she has a gentle personality, but will show her strong side for her son. Once a prostitute in Ying Hua Alley, she married Ouyang Fu, who was still poor, and ran a pawnshop with him until their business became successful, but never revealed her origin to her husband. She was close friends with Ruyan, the mother of Xia Yubing.	1	1	ar0332		1.65		False		1
in11025	曾阿吉	Zeng 	Ah Ji		in0000	The son of Uncle Zeng, he has a sense of justice and wants to go to the provincial capital to find a good job so that his father can lead a good life. He have a crush on Zhou Xiaolan.	0	4	ar0305		1.4		False		0
in11026	曾大叔	Uncle 	Zeng		in0000	Zeng Ah Ji's father, because of his addiction to gambling, his wife ran away with another man and he raised Zeng Ah Ji alone.	0	1	ar0311		1.75		False		1
in11031	罗广泽	Luo 	Guangze		ar0320	Major grain merchant from Jiangyou Merchant Guild. Fat but kind, known to be charitable. Not only does he donate grain to the Nanchang Magistrate, he often brings his wife and daughter to distribute it to the poor, and is thus well respected by the common people.	0	1	ar0320		1.75		True		2
in11032	罗夫人	Lady 	Luo		ar0334	Luo Guangze's wife, gentle and virtuous, always silently supports her husband's career behind his back. They have a daughter, Luo Ping.	1	1	ar0334		1.65		True		1
in11033	罗萍	Luo 	Ping		ar0343	Luo Guangze's daughter, a girl with a longing for martial arts heroes. She likes to read chivalrous novels and storybooks, unexpectedly has a certain degree of understanding of the various sects in Jianghu.	1	4	ar0343		1.4		True		0
in15001	王家祖父	Old Man 	Wang		in0000		0	1	ar0309		1.75		False		2
in15002	王家祖母	Old Woman 	Wang		in0001		1	1	ar0310		1.65		False		2
in15003	王家男主	Dead 	Wang Dang Qin		in0000		0	1	ar0301		1.75		False		1
in15004	王家女主	Ah 	Shan		in0001		1	1	ar0302		1.65		False		1
in15005	王家长子	Wang 	Ah Cai		ar0335	A boy in Zhongyan Village, twin brother of Wang Ah Bao.	0	4	ar0335	in15005	1.4		True		0
in15006	王家次子	Wang 	Ah Bao		ar0305	A boy in Zhongyan Village , twin brother of Wang Ah Cai.	0	4	ar0305	in15006	1.4		True		0
in15011	张家祖父	Zhang 	Lu	Village Head	in0000		0	1	ar0309		1.75		False		2
in15012	张家男主	Zhang 	Gong		in0000		0	1	ar0301		1.75		False		1
in15013	张家女主	Zhang 	Ruyu		in0001		1	1	ar0302		1.65		False		1
in15014	张家女儿	Zhang 	Xiaocui		in0001		1	4	ar0306		1.4		False		0
in15021	陈家男主	Chen 	Hongfu		in0000		0	1	ar0301		1.75		False		1
in15031	乞丐/算命仙	Crazy 	Person		in0000		0	1	ar0301		1.75		False		2
in15041	郎中	Xu 	Shang		in0000		0	1	ar0301		1.75		False		1
in21001	凌云	Ling 	Yun	Firm Pine	ev0101	After the battle of Tianzhu Peak, Ling Yun, who was in limbo between life and death, was treated with the Sutra of Nether World and the Gimmick Technique, and finally regained his life after 18 years. Although he cannot speak or react, he still seems to retain a trace of consciousness...	0	1	ev0101	in21001	1.75		True		1
in21002	水若婵	Shui 	Ruo Chan	Jade Maiden Sword	ev0102	The Lord of the Abyssal Palace, although her temperament is quiet, her body still exudes a dangerous aura. With the purpose of revenge, she intends to destroy the Xia Pavilion and creating a peaceful world belonging to the Abyssal Palace.	1	1	ev0102	in21002	1.65		True		1
in21004	阎凰	Yan 	Huang	Craft Queen	ev0104	The traitor of Hall of Heavenly Secrets, the founder of Imperial Court automaton soldiers, she was not satisfied with the independent style of Hall of Heavenly Secrets. She convinced that she could control the world with the science of gimmicks. After betraying Mu Renxin, she joined the Imperial Court and obtained the position of the Craft Queen of the three ministries of economics, military, and engineering.	1	1	ev0104	in21004	1.65		True		1
in21005	烟貘	Smoking 	Tapir	Smoking Tapir	ev0105	Hall of Vicissitudes Assassin with a complete disregard for morals. Uses knowledge of medicine and poison to create neurotoxin from frogs and snakes, which is then used to create paralyzing poisonous smoke.	0	1	ev0105	in21005	1.75		True		1
in21006	飞鱿	Flying 	Squid	Flying Squid	in0000	An Abyssal Palace corpse zomebie, who suffered a tragic fate due to the arbitary behaviours of a Xia. Using the evil arts taught by the master of the Abyssal Palace, he turned his arms into strange weapons. Eventually, he became a monster filled with hate, who enjoys to torment righteous individuals.	0	3	ev0106		1.75		True		1
in21007	金刚	Va	jra	Vajra	ev0107	An disciple of Tibet's Vajrayana sect's Clear Lotus Consort, he heeded the Consort's instruction to seek a stolen manuscript in China. Yet his simple-minded and direct personality got him into a lot of troubles. 	0	3	ev0107	in21007	2.15		True		1
in21008	金丝薰	Golden 	Phoebe		ev0108	Hall of Vicissitudes Assassin, studies medicine and poison under Smoking Tapir, her identity and origin are unknown.	1	0	ev0108	in21008	1.5		True		0
in22001	夏侯焕	Xiahou 	Huan	Killing Thunder	ev0110	Secret Guard Commander, an agent working directly under His Majesty The Emperor.  Skilled in the use of a three barreled gun-spear "Three Heart Piercing Eyes", merciless and cares little of honor, yet is devoted in his loyalty to the emperor. He use any means at his disposal to wipe away threats to the imperial power.	0	2	ev0110	in22001	1.9		True		1
in22002	南昌知府	Li 	Qian Jin		ev0202		0	1	ev0202		1.75		True		1
in22003	张师爷	Counselor 	Zhang	Court Counselor	ev0203	The devious looking court counselor, abusing his official power to threaten the chief of Zhongyan village to provide him with captured lone travellers and supply of Heavy Stones. His real agenda and who he works for are both unknown.	0	1	ev0203	in22003	1.75		True		1
in222000	战斗用南昌官兵	Nanchang 	Soldier		ev0205	Soldiers from Nanchang magistrate guardhouses, wear almond yellow banner upon their backs.	0	1	ev0205		1.75		False		1
in231000	战斗用刺客	Masked 	Assassin		ev0301		0	1	ev0301		1.75		False		1
in24001	无赖老大	Rogue 	Boss		in0000	Scoundrels from afar, committed many crimes.	0	1	ev0404		1.75		False		1
in24002	无赖小弟	Rogue 	Younger Brother		in0000	Thug from afar, although vicious in appearance, is actually not a very bad person.	0	1	ev0403		1.75		False		1
in241000	战斗用山贼	Mountain 	Bandit		ev0402		0	1	ev0402		1.75		False		1
in242000	战斗用流氓A	Marketplace 	Thug		ev0403		0	1	ev0403		1.75		False		1
in242001	战斗用流氓B	Marketplace 	Rogue		ev0403		0	1	ev0404		1.75		False		1
in242002	战斗用流氓C	Marketplace 	Ruffian		ev0403		0	1	ev0405		1.75		False		1
in242003	战斗用流氓D	Marketplace 	Thief		ev0403		0	1	ev0406		1.75		False		1
in25001	何沧英	He 	Cangying	Faceless Sword Fiend	ar0325	Mysterious swordsman, has extremely skilled swordmanship.	0	1	ar0325		1.75		True		1
in251000	战斗用武人	Martial 	Artist		in0000		0	1	ar0324		1.75		False		1
in261000	战斗用男尸人	Corpse 	Zombie		ev0501	A corpse zombie with madness and hatred in its eyes, practioner of a mysterious evil art. Unlike the mindless corpse zombies, this one seems to have retained its consciousness.	0	1	ev0501		1.75		False		2
in261001	战斗用女尸人	Corpse 	Zombie		ev0502	A corpse zombie with madness and hatred in its eyes, practioner of a mysterious evil art. Unlike the mindless corpse zombies, this one seems to have retained its consciousness.	1	1	ev0502		1.65		False		2
in27001	单武基础机关人(无)	Wooden 	Automaton		ev0601	Wooden automaton powered by a heavy stone, has no specific five-element attribute, simply built and equipped with blades.	0	1	ev0601	in27001	1.75		True		0
in27002	单武基础机关人(金)	Wooden 	Automaton		ev0607	Wooden automaton powered by a topaz, its element is metal, simply built and equipped with blades.	0	1	ev0607	in27001	1.75		True		0
in27003	单武基础机关人(木)	Wooden 	Automaton		ev0608	Wooden automaton powered by a jasper, its element is wood, simply built and equipped with blades.	0	1	ev0608	in27001	1.75		True		0
in27004	单武基础机关人(水)	Wooden 	Automaton		ev0609	Wooden automaton powered by a sapphire, its element is water, simply built and equipped with blades.	0	1	ev0609	in27001	1.75		True		0
in27005	单武基础机关人(火)	Wooden 	Automaton		ev0610	Wooden automaton powered by a ruby, its element is fire, simply built and equipped with blades.	0	1	ev0610	in27001	1.75		True		0
in27006	单武基础机关人(土)	Wooden 	Automaton		ev0611	Wooden automaton powered by a brown jade, its element is earth, simply built and equipped with blades.	0	1	ev0611	in27001	1.75		True		0
in27007	双武基础机关人(无)	Wooden 	Automaton		ev0601	Wooden automaton powered by a heavy stone, has no specific five-element attribute, simply built and equipped with polearm.	0	1	ev0601	in27002	1.75		True		0
in27008	双武基础机关人(金)	Wooden 	Automaton		ev0607	Wooden automaton powered by a topaz, its element is metal, simply built and equipped with polearm.	0	1	ev0607	in27002	1.75		True		0
in27009	双武基础机关人(木)	Wooden 	Automaton		ev0608	Wooden automaton powered by a jasper, its element is wood, simply built and equipped with polearm.	0	1	ev0608	in27002	1.75		True		0
in27010	双武基础机关人(水)	Wooden 	Automaton		ev0609	Wooden automaton powered by a sapphire, its element is water, simply built and equipped with polearm.	0	1	ev0609	in27002	1.75		True		0
in27011	双武基础机关人(火)	Wooden 	Automaton		ev0610	Wooden automaton powered by a ruby, its element is fire, simply built and equipped withpolearm.	0	1	ev0610	in27002	1.75		True		0
in27012	双武基础机关人(土)	Wooden 	Automaton		ev0611	Wooden automaton powered by a brown jade, its element is earth, simply built and equipped with polearm.	0	1	ev0611	in27002	1.75		True		0
in27013	基础飞蝗石机关人(无)	Wooden 	Automaton		ev0601	Wooden automaton powered by a heavy stone, has no specific five-element attribute, simply built and equipped with arm crossbows.	0	1	ev0602	in27003	1.75		True		0
in27014	基础飞蝗石机关人(金)	Wooden 	Automaton		ev0607	Wooden automaton powered by a topaz, its element is metal, simply built and equipped with arm crossbows.	0	1	ev0617	in27003	1.75		True		0
in27015	基础飞蝗石机关人(木)	Wooden 	Automaton		ev0608	Wooden automaton powered by a jasper, its element is wood, simply built and equipped with arm crossbows.	0	1	ev0618	in27003	1.75		True		0
in27016	基础飞蝗石机关人(水)	Wooden 	Automaton		ev0609	Wooden automaton powered by a sapphire, its element is water, simply built and equipped with arm crossbows.	0	1	ev0619	in27003	1.75		True		0
in27017	基础飞蝗石机关人(火)	Wooden 	Automaton		ev0610	Wooden automaton powered by a ruby, its element is fire, simply built and equipped with arm crossbows.	0	1	ev0620	in27003	1.75		True		0
in27018	基础飞蝗石机关人(土)	Wooden 	Automaton		ev0611	Wooden automaton powered by a brown jade, its element is earth, simply built and equipped with arm crossbows.	0	1	ev0621	in27003	1.75		True		0
in27019	单武武装机关人(无)	Imperial Court 	Automaton Soldier		ev0603	Military automaton used by the Imperial Court, powered by heavy stones, without specific elemental attributes, well-built and equipped with blades.	0	1	ev0603	in27001	1.75		True		0
in27020	单武武装机关人(金)	Imperial Court 	Automaton Soldier		ev0612	Military automaton used by the Imperial Court, powered by a topaz, its element is metal, well-built and equipped with blades.	0	1	ev0612	in27001	1.75		True		0
in27021	单武武装机关人(木)	Imperial Court 	Automaton Soldier		ev0613	Military automaton used by the Imperial Court, powered by a jasper, its element is wood, well-built and equipped with blades.	0	1	ev0613	in27001	1.75		True		0
in27022	单武武装机关人(水)	Imperial Court 	Automaton Soldier		ev0614	Military automaton used by the Imperial Court, powered by a sapphire, its element is water, well-built and equipped with blades.	0	1	ev0614	in27001	1.75		True		0
in27023	单武武装机关人(火)	Imperial Court 	Automaton Soldier		ev0615	Military automaton used by the Imperial Court, powered by a ruby, its element is fire, well-built and equipped with blades.	0	1	ev0615	in27001	1.75		True		0
in27024	单武武装机关人(土)	Imperial Court 	Automaton Soldier		ev0616	Military automaton used by the Imperial Court, powered by a brown jade, its element is earth, well-built and equipped with blades.	0	1	ev0616	in27001	1.75		True		0
